"ID","MOD13Q1_NDVI_2013_305","MOD13Q1_NDVI_2013_321","MOD13Q1_NDVI_2013_337","MOD13Q1_NDVI_2013_353","MOD13Q1_NDVI_2014_001","MOD13Q1_NDVI_2014_017","MOD13Q1_NDVI_2014_033","MOD13Q1_NDVI_2014_049","MOD13Q1_NDVI_2014_065","MOD13Q1_NDVI_2014_081","MOD13Q1_NDVI_2014_097","MOD13Q1_NDVI_2014_113","MOD13Q1_EVI_2013_305","MOD13Q1_EVI_2013_321","MOD13Q1_EVI_2013_337","MOD13Q1_EVI_2013_353","MOD13Q1_EVI_2014_001","MOD13Q1_EVI_2014_017","MOD13Q1_EVI_2014_033","MOD13Q1_EVI_2014_049","MOD13Q1_EVI_2014_065","MOD13Q1_EVI_2014_081","MOD13Q1_EVI_2014_097","MOD13Q1_EVI_2014_113","MOD13Q1_SAVI_2013_305","MOD13Q1_SAVI_2013_321","MOD13Q1_SAVI_2013_337","MOD13Q1_SAVI_2013_353","MOD13Q1_SAVI_2014_001","MOD13Q1_SAVI_2014_017","MOD13Q1_SAVI_2014_033","MOD13Q1_SAVI_2014_049","MOD13Q1_SAVI_2014_065","MOD13Q1_SAVI_2014_081","MOD13Q1_SAVI_2014_097","MCD15A2H_Lai_2013_305","MCD15A2H_Lai_2013_313","MCD15A2H_Lai_2013_321","MCD15A2H_Lai_2013_329","MCD15A2H_Lai_2013_337","MCD15A2H_Lai_2013_345","MCD15A2H_Lai_2013_361","MCD15A2H_Lai_2014_001","MCD15A2H_Lai_2014_009","MCD15A2H_Lai_2014_017","MCD15A2H_Lai_2014_025","MCD15A2H_Lai_2014_033","MCD15A2H_Lai_2014_041","MCD15A2H_Lai_2014_049","MCD15A2H_Lai_2014_057","MCD15A2H_Lai_2014_065","MCD15A2H_Lai_2014_073","MCD15A2H_Lai_2014_081","MCD15A2H_Lai_2014_089","MCD15A2H_Lai_2014_097","MCD15A2H_Lai_2014_105","MCD15A2H_Lai_2014_113","MOD16A2_PET_500m_2013_305","MOD16A2_PET_500m_2013_313","MOD16A2_PET_500m_2013_329","MOD16A2_PET_500m_2013_337","MOD16A2_PET_500m_2013_345","MOD16A2_PET_500m_2013_361","MOD16A2_PET_500m_2014_001","MOD16A2_PET_500m_2014_009","MOD16A2_PET_500m_2014_017","MOD16A2_PET_500m_2014_025","MOD16A2_PET_500m_2014_033","MOD16A2_PET_500m_2014_041","MOD16A2_PET_500m_2014_049","MOD16A2_PET_500m_2014_057","MOD16A2_PET_500m_2014_065","MOD16A2_PET_500m_2014_073","MOD16A2_PET_500m_2014_081","MOD16A2_PET_500m_2014_089","MOD16A2_PET_500m_2014_097","MOD16A2_PET_500m_2014_105","MOD16A2_PET_500m_2014_113"
8770,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8771,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8772,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8773,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8774,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8775,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8776,0.2947,0.5315,0.5303,0.7404,0.7404,0.55,0.4092,0.6927,0.7063,0.6678,0.654,0.5088,0.1634,0.3157,0.3336,0.4441,0.4441,0.3009,0.2125,0.4249,0.4857,0.4233,0.46,0.2823,0.442,0.7971,0.7954,1.1105,1.1105,0.8249,0.6137,1.039,1.0594,1.0016,0.981,7,7,10,11,11,12,20,20,14,7,7,7,10,10,10,20,20,23,23,19,15,14,448,32765,291,323,290,32765,281,351,364,32765,311,334,369,541,598,617,594,32765,562,471,469
8777,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8778,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8779,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8780,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8781,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8782,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8783,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8784,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8785,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8786,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8787,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8788,0.4553,0.5086,0.5305,0.5438,0.5438,0.4652,0.2974,0.4259,0.6753,0.7081,0.6876,0.6088,0.25,0.3056,0.3056,0.3055,0.3055,0.2918,0.1288,0.1898,0.4048,0.4651,0.442,0.4201,0.6829,0.7629,0.7956,0.8156,0.8156,0.6977,0.4461,0.6389,1.0128,1.0621,1.0313,14,13,10,8,8,6,6,6,6,10,7,7,5,12,9,12,17,21,21,17,15,13,32765,364,318,314,249,117,227,190,297,367,420,403,457,482,559,598,605,639,685,723,757
8789,0.4395,0.4795,0.6188,0.7115,0.7115,0.6103,0.5521,0.5772,0.4951,0.4862,0.4995,0.364,0.252,0.2598,0.4092,0.4629,0.4629,0.3862,0.2883,0.3249,0.2755,0.2815,0.3341,0.2426,0.6592,0.7193,0.9281,1.0672,1.0672,0.9154,0.828,0.8657,0.7426,0.7292,0.7492,9,7,7,11,7,16,19,19,16,14,12,12,8,10,9,8,10,11,12,10,10,10,369,366,322,32765,32765,89,200,206,327,345,400,427,471,482,589,648,645,655,704,749,755
8790,0.4395,0.4795,0.6188,0.7115,0.7115,0.6103,0.5521,0.5772,0.4951,0.4862,0.4995,0.364,0.252,0.2598,0.4092,0.4629,0.4629,0.3862,0.2883,0.3249,0.2755,0.2815,0.3341,0.2426,0.6592,0.7193,0.9281,1.0672,1.0672,0.9154,0.828,0.8657,0.7426,0.7292,0.7492,9,7,7,11,7,16,19,19,16,14,12,12,8,10,9,8,10,11,12,10,10,10,369,366,322,32765,32765,89,200,206,327,345,400,427,471,482,589,648,645,655,704,749,755
8791,0.4395,0.4795,0.6188,0.7115,0.7115,0.6103,0.5521,0.5772,0.4951,0.4862,0.4995,0.364,0.252,0.2598,0.4092,0.4629,0.4629,0.3862,0.2883,0.3249,0.2755,0.2815,0.3341,0.2426,0.6592,0.7193,0.9281,1.0672,1.0672,0.9154,0.828,0.8657,0.7426,0.7292,0.7492,9,7,7,11,7,16,19,19,16,14,12,12,8,10,9,8,10,11,12,10,10,10,369,366,322,32765,32765,89,200,206,327,345,400,427,471,482,589,648,645,655,704,749,755
8792,0.2288,0.2623,0.289,0.2861,0.2861,0.4594,0.3917,0.5822,0.6575,0.6385,0.3903,0.3056,0.079,0.0965,0.1129,0.11,0.11,0.2072,0.1605,0.2455,0.3844,0.3673,0.2227,0.1169,0.3432,0.3934,0.4335,0.429,0.429,0.689,0.5875,0.8732,0.9862,0.9576,0.5854,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763,32763
8793,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8794,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8795,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8796,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8797,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8798,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8799,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8800,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8801,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8802,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8803,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8804,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8805,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8806,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8807,0.6719,0.6775,0.5113,0.4673,0.4673,0.2894,0.1636,0.3555,0.7328,0.8537,0.7637,0.645,0.418,0.4168,0.3295,0.2428,0.2428,0.15,0.0638,0.1388,0.4427,0.5792,0.4958,0.5143,1.0077,1.0162,0.767,0.7009,0.7009,0.4341,0.2454,0.5332,1.0991,1.2805,1.1455,19,16,14,13,10,10,6,6,3,3,3,5,2,5,12,12,23,37,31,29,21,19,374,373,324,32765,32765,126,194,209,32765,32765,32765,32765,32765,477,32765,587,585,600,655,696,731
8808,0.8121,0.7517,0.6904,0.6616,0.6616,0.6721,0.6837,0.6768,0.5828,0.6523,0.704,0.7056,0.5077,0.4703,0.4334,0.3737,0.3737,0.3783,0.3517,0.3324,0.3655,0.4593,0.4609,0.5558,1.2181,1.1274,1.0355,0.9923,0.9923,1.008,1.0254,1.0151,0.8742,0.9785,1.056,22,29,20,16,14,12,9,9,12,11,12,12,12,14,14,11,11,16,15,17,14,14,409,419,343,345,326,32765,32765,283,378,372,32765,401,471,521,613,624,596,606,617,686,676
8809,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8810,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8811,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8812,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8813,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8815,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8816,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
8817,0.6194,0.5359,0.4069,0.3418,0.3418,0.2908,0.3517,0.477,0.7436,0.8142,0.7093,0.5886,0.3541,0.3002,0.2276,0.1716,0.1716,0.1417,0.1508,0.1933,0.458,0.5203,0.4314,0.4141,0.929,0.8038,0.6103,0.5126,0.5126,0.4363,0.5274,0.7153,1.1153,1.2213,1.0638,18,17,12,7,6,4,3,3,3,3,2,6,4,6,13,17,24,34,37,23,23,16,376,373,328,320,311,32765,32765,195,32765,405,32765,459,32765,482,564,593,32765,594,686,676,760
